"pct.rtd"	"SCM"	"num.SCMs"	"log.rem"	"wet.exceedances"	"dry.exceedances"	"GM.exceedances"	"mass.load"
"51"	75	"BR-noinf"	5000	"-0.5"	39.8888888888889	171.277777777778	939	6.66858919278189e+22
"52"	75	"BR-noinf"	5000	"-0.25"	37.9444444444444	161.5	939	5.02656812212399e+22
"53"	75	"BR-noinf"	5000	"0"	36.3333333333333	153.111111111111	939	4.10319181725976e+22
"54"	75	"BR-noinf"	5000	"0.25"	35.3333333333333	146.333333333333	939	3.58393916233304e+22
"55"	75	"BR-noinf"	5000	"0.5"	34.3888888888889	139.944444444444	939	3.29194193625294e+22
"56"	75	"BR-noinf"	5000	"0.75"	33.5	135.555555555556	939	3.12773982918715e+22
"57"	75	"BR-noinf"	5000	"1"	32.7777777777778	132.888888888889	939	3.03540219870072e+22
"58"	75	"BR-noinf"	5000	"1.5"	31.7777777777778	129.611111111111	939	2.95427721060004e+22
"59"	75	"BR-noinf"	5000	"2"	30.4444444444444	128.333333333333	939	2.92862323684482e+22
"60"	75	"BR-noinf"	5000	"3"	28.5555555555556	127.611111111111	939	2.91794534065923e+22
"61"	75	"BR-noinf"	7500	"-0.5"	38.1666666666667	171.277777777778	939	7.75958911490679e+22
"62"	75	"BR-noinf"	7500	"-0.25"	36.2222222222222	161.5	939	5.4192571732641e+22
"63"	75	"BR-noinf"	7500	"0"	34.5555555555556	153.111111111111	939	4.10319180781545e+22
"64"	75	"BR-noinf"	7500	"0.25"	33.4444444444444	146.333333333333	939	3.36311386617193e+22
"65"	75	"BR-noinf"	7500	"0.5"	32.6111111111111	139.944444444444	939	2.94693745572397e+22
"66"	75	"BR-noinf"	7500	"0.75"	31.5555555555556	135.555555555556	939	2.7129042615597e+22
"67"	75	"BR-noinf"	7500	"1"	31.1111111111111	132.888888888889	939	2.58129772501484e+22
"68"	75	"BR-noinf"	7500	"1.5"	30.1111111111111	129.611111111111	939	2.46567228980569e+22
"69"	75	"BR-noinf"	7500	"2"	29.0555555555556	128.333333333333	939	2.42910831673477e+22
"70"	75	"BR-noinf"	7500	"3"	27.9444444444444	127.611111111111	939	2.41388937590677e+22
"71"	75	"BR-noinf"	10000	"-0.5"	37.5555555555556	171.222222222222	939	8.777206820556e+22
"72"	75	"BR-noinf"	10000	"-0.25"	35.5555555555556	161.5	939	5.78553337213782e+22
"73"	75	"BR-noinf"	10000	"0"	33.7222222222222	153.111111111111	939	4.10319176061756e+22
"74"	75	"BR-noinf"	10000	"0.25"	32.5555555555556	146.333333333333	939	3.15714154937239e+22
"75"	75	"BR-noinf"	10000	"0.5"	31.7222222222222	140.055555555556	939	2.62513841988417e+22
"76"	75	"BR-noinf"	10000	"0.75"	30.9444444444444	135.666666666667	939	2.32597107504235e+22
"77"	75	"BR-noinf"	10000	"1"	30.3888888888889	133	939	2.15773691389033e+22
"78"	75	"BR-noinf"	10000	"1.5"	29.5555555555556	129.722222222222	939	2.00993157981699e+22
"79"	75	"BR-noinf"	10000	"2"	28.4444444444444	128.444444444444	939	1.96319142921761e+22
"80"	75	"BR-noinf"	10000	"3"	27.6111111111111	127.722222222222	939	1.94373688075033e+22
"81"	75	"BR-noinf"	25000	"-0.5"	35.7222222222222	171.222222222222	939	1.0754900947461e+23
"82"	75	"BR-noinf"	25000	"-0.25"	33.6111111111111	161.5	939	6.49737448321825e+22
"83"	75	"BR-noinf"	25000	"0"	31.8333333333333	153.111111111111	939	4.10319140928299e+22
"84"	75	"BR-noinf"	25000	"0.25"	30.6111111111111	146.333333333333	939	2.75684332673793e+22
"85"	75	"BR-noinf"	25000	"0.5"	29.7222222222222	140.055555555556	939	1.99973616183206e+22
"86"	75	"BR-noinf"	25000	"0.75"	28.9444444444444	135.666666666667	939	1.57398351540778e+22
"87"	75	"BR-noinf"	25000	"1"	28.6111111111111	133	939	1.33456520801425e+22
"88"	75	"BR-noinf"	25000	"1.5"	27.9444444444444	129.722222222222	939	1.12421968326916e+22
"89"	75	"BR-noinf"	25000	"2"	27.1666666666667	128.5	939	1.05770258788738e+22
"90"	75	"BR-noinf"	25000	"3"	26.7222222222222	127.777777777778	939	1.03001632587469e+22
"91"	75	"BR-noinf"	50000	"-0.5"	35.3888888888889	171.222222222222	939	1.07573706990001e+23
"92"	75	"BR-noinf"	50000	"-0.25"	33.4444444444444	161.5	939	6.49826343323894e+22
"93"	75	"BR-noinf"	50000	"0"	31.6666666666667	153.111111111111	939	4.10319140928299e+22
"94"	75	"BR-noinf"	50000	"0.25"	30.4444444444444	146.333333333333	939	2.75634343340527e+22
"95"	75	"BR-noinf"	50000	"0.5"	29.4444444444444	140.055555555556	939	1.99895515782025e+22
"96"	75	"BR-noinf"	50000	"0.75"	28.7777777777778	135.666666666667	939	1.57304443124414e+22
"97"	75	"BR-noinf"	50000	"1"	28.4444444444444	133	939	1.33353722884854e+22
"98"	75	"BR-noinf"	50000	"1.5"	27.8333333333333	129.722222222222	939	1.12311360370227e+22
"99"	75	"BR-noinf"	50000	"2"	27.0555555555556	128.5	939	1.0565718108051e+22
"100"	75	"BR-noinf"	50000	"3"	26.6111111111111	127.777777777778	939	1.02887526900075e+22
"101"	75	"BR-noinf"	75000	"-0.5"	35.3888888888889	171.222222222222	939	1.0757370699e+23
"102"	75	"BR-noinf"	75000	"-0.25"	33.4444444444444	161.5	939	6.49826343323893e+22
"103"	75	"BR-noinf"	75000	"0"	31.6666666666667	153.111111111111	939	4.10319140928298e+22
"104"	75	"BR-noinf"	75000	"0.25"	30.4444444444444	146.444444444444	939	2.75634343340527e+22
"105"	75	"BR-noinf"	75000	"0.5"	29.4444444444444	140.166666666667	939	1.99895515782025e+22
"106"	75	"BR-noinf"	75000	"0.75"	28.8333333333333	135.777777777778	939	1.57304443124414e+22
"107"	75	"BR-noinf"	75000	"1"	28.5	133.111111111111	939	1.33353722884854e+22
"108"	75	"BR-noinf"	75000	"1.5"	27.8888888888889	129.833333333333	939	1.12311360370227e+22
"109"	75	"BR-noinf"	75000	"2"	27.1666666666667	128.611111111111	939	1.0565718108051e+22
"110"	75	"BR-noinf"	75000	"3"	26.7222222222222	127.888888888889	939	1.02887526900075e+22
"111"	75	"BR-noinf"	1e+05	"-0.5"	35.3888888888889	171.222222222222	939	1.0757370699e+23
"112"	75	"BR-noinf"	1e+05	"-0.25"	33.4444444444444	161.5	939	6.49826343323893e+22
"113"	75	"BR-noinf"	1e+05	"0"	31.6666666666667	153.111111111111	939	4.10319140928298e+22
"114"	75	"BR-noinf"	1e+05	"0.25"	30.4444444444444	146.444444444444	939	2.75634343340526e+22
"115"	75	"BR-noinf"	1e+05	"0.5"	29.4444444444444	140.166666666667	939	1.99895515782025e+22
"116"	75	"BR-noinf"	1e+05	"0.75"	28.8333333333333	135.777777777778	939	1.57304443124414e+22
"117"	75	"BR-noinf"	1e+05	"1"	28.5	133.111111111111	939	1.33353722884854e+22
"118"	75	"BR-noinf"	1e+05	"1.5"	27.8888888888889	129.833333333333	939	1.12311360370227e+22
"119"	75	"BR-noinf"	1e+05	"2"	27.1666666666667	128.611111111111	939	1.0565718108051e+22
"120"	75	"BR-noinf"	1e+05	"3"	26.7222222222222	127.888888888889	939	1.02887526900075e+22
